ID_Prov,Coord_X,Coord_Y,Coord_PortX,Coord_PortY,Land_PPort,Land_PSize,Land_PRad,Land_Soil,Land_Heat,Land_Rain,Land_Inundation,
0.497,0.131,3173.000,1192.000,2938.000,1733.000,589.836,779,15.755,0.660,24.457,0.533,
0.055,3116.000,1454.500,3016.000,1623.000,195.939,78,5.014,0.769,20.315,0.000,0.815,
3149.000,1463.000,3150.500,1464.500,2.121,99,5.636,0.576,20.838,0.019,0.076,2586.000,
1964.000,2586.000,1961.500,2.500,39,3.557,0.870,10.780,0.522,0.240,3302.000,1190.000,
3302.000,1188.000,2.000,454,12.031,0.717,28.615,0.332,0.068,3196.000,1156.000,2441.000,
401.000,1067.731,732,15.265,0.593,19.523,0.867,0.022,3208.000,1138.000,5515.000,282.000,
2460.688,458,12.076,0.678,18.131,0.963,0.004,3187.000,1250.000,6.000,6.000,3415.596,
417,11.521,0.724,25.665,0.366,0.203,3215.500,1201.000,6.000,6.000,3424.750,296,
9.707,0.753,18.514,0.637,0.178,3245.000,1207.000,6.000,6.000,3454.493,180,7.582,
0.611,17.968,0.517,0.065,3251.000,1190.000,6.000,6.000,3454.255,223,8.444,0.677,
16.251,0.644,0.181,3265.000,1154.000,6.000,6.000,3455.284,297,9.739,0.712,21.721,
0.518,0.141,3267.000,1179.000,6.000,6.000,3465.552,261,9.123,0.721,22.666,0.516,
0.210,3283.000,1193.000,6.000,6.000,3485.355,380,11.008,0.684,28.764,0.350,0.052,
3217.000,1185.000,6.000,6.000,3420.608,188,7.753,0.805,17.724,0.778,0.251,3239.000,
1148.000,6.000,6.000,3428.768,353,10.610,0.633,16.671,0.698,0.150,3266.000,1193.000,
6.000,6.000,3469.376,404,11.348,0.675,23.425,0.473,0.076,3257.000,1144.000,6.000,
6.000,3444.422,168,7.314,0.731,18.884,0.524,0.126,3230.000,1107.000,6.000,6.000,
3406.813,330,10.254,0.704,17.243,0.757,0.170,3278.000,1137.000,6.000,6.000,3461.957,
190,7.793,0.836,18.626,0.521,0.005,3236.000,1257.000,6.000,6.000,3463.799,191,
7.809,0.298,20.367,0.394,0.117,3231.000,1238.000,6.000,6.000,3452.311,181,7.603,
0.519,21.338,0.495,0.050,3218.000,1256.000,6.000,6.000,3446.657,993,17.786,0.657,
24.570,0.376,0.086,3187.000,1227.000,6.000,6.000,3407.287,718,15.121,0.776,25.346,
0.500,0.317,3197.500,1265.000,6.000,6.000,3430.853,579,13.577,0.837,25.973,0.368,
0.171,1.000,1.000,6.000,6.000,7.071,3824,34.890,0.805,24.203,0.029,0.034,
3119.000,1344.000,6.000,6.000,3388.364,65,4.575,0.857,23.715,0.000,0.082,3145.000,
1171.000,6.000,6.000,3348.215,695,14.877,0.718,25.391,0.500,0.208,3133.000,1155.000,
6.000,6.000,3331.416,745,15.402,0.729,25.363,0.500,0.107,3097.000,1165.000,6.000,
6.000,3301.146,632,14.187,0.716,25.268,0.500,0.066,3312.500,1014.000,3314.500,1013.500,
2.062,111,5.967,0.610,29.002,0.497,0.104,3325.000,1025.500,3325.500,1023.000,2.550,
111,5.965,0.587,28.711,0.500,0.299,3354.500,1045.000,3356.500,1045.000,2.000,95,
5.517,0.452,28.100,0.500,0.185,3373.000,1067.000,3377.000,1065.500,4.272,142,6.725,
0.243,28.187,0.371,0.000,3390.500,1085.500,3392.500,1085.500,2.000,131,6.475,0.373,
28.116,0.350,0.015,3409.000,1122.000,3405.000,1108.000,14.560,225,8.467,0.464,28.107,
0.350,0.004,3418.000,1135.000,3421.500,1136.000,3.640,83,5.143,0.817,27.792,0.350,
0.000,3430.000,1154.500,3431.500,1153.500,1.803,141,6.700,0.744,28.022,0.285,0.000,
3304.000,1180.000,6.000,6.000,3500.726,353,10.612,0.687,27.154,0.377,0.066,3305.000,
1151.000,6.000,6.000,3492.052,349,10.541,0.673,18.214,0.503,0.090,3293.000,1159.000,
3325.000,1172.500,34.731,285,9.532,0.752,24.781,0.499,0.083,3252.000,1247.000,3257.500,
1247.500,5.523,118,6.142,0.689,25.668,0.402,0.016,3341.000,1165.500,3336.000,1169.500,
6.403,167,7.311,0.623,25.050,0.341,0.103,3197.000,1199.000,6.000,6.000,3406.718,
646,14.349,0.775,23.550,0.579,0.045,3320.000,1165.000,6.000,6.000,3510.823,321,
10.111,0.615,22.709,0.462,0.050,3369.000,1173.000,3364.000,1173.500,5.025,332,10.283,
0.623,25.991,0.305,0.140,3351.000,1159.000,3376.500,1180.000,33.034,301,9.798,0.814,
22.471,0.351,0.037,3387.000,1167.000,6.000,6.000,3574.784,569,13.469,0.603,23.413,
0.350,0.082,3408.000,1182.000,3416.500,1186.500,9.618,130,6.439,0.717,25.828,0.228,
0.050,3305.000,1108.000,6.000,6.000,3478.190,734,15.288,0.860,23.789,0.497,0.143,
3348.000,1113.000,6.000,6.000,3520.570,1569,22.350,0.773,25.167,0.369,0.038,3411.000,
1173.000,6.000,6.000,3599.432,320,10.100,0.646,25.019,0.273,0.041,3413.000,1147.000,
6.000,6.000,3592.983,544,13.161,0.534,25.926,0.321,0.020,3384.000,1098.000,6.000,
6.000,3550.119,645,14.335,0.643,27.009,0.350,0.008,3347.000,1068.000,6.000,6.000,
3505.727,1896,24.567,0.801,26.942,0.401,0.055,3313.000,1028.500,6.000,6.000,3461.467,
1012,17.954,0.694,27.198,0.500,0.082,3303.000,1051.000,6.000,6.000,3458.646,1412,
21.207,0.808,26.874,0.411,0.085,3290.500,1013.000,6.000,6.000,3435.402,873,16.678,
0.572,28.222,0.391,0.108,3391.000,1140.000,6.000,6.000,3569.899,831,16.266,0.553,
25.197,0.350,0.033,3331.000,1094.000,6.000,6.000,3498.481,1127,18.941,0.919,25.972,
0.402,0.151,3351.000,1140.000,6.000,6.000,3531.994,1053,18.310,0.691,24.137,0.351,
0.028,3307.000,1134.000,6.000,6.000,3488.407,489,12.486,0.757,20.796,0.500,0.056,
3210.000,1113.000,6.000,6.000,3389.847,318,10.064,0.571,19.596,0.707,0.039,3235.000,
1207.000,6.000,6.000,3445.119,280,9.449,0.638,17.964,0.529,0.125,3231.000,1120.000,
6.000,6.000,3411.982,297,9.736,0.740,16.794,0.702,0.175,3263.000,1128.000,6.000,
6.000,3444.842,431,11.717,0.803,16.550,0.637,0.186,3557.000,1366.500,3572.000,1358.000,
17.241,128,6.400,0.784,26.107,0.272,0.027,3509.500,1392.000,6.000,6.000,3767.693,
473,12.283,0.682,24.725,0.252,0.020,3477.000,1372.000,6.000,6.000,3730.120,69,
4.689,0.439,24.746,0.127,0.000,3311.000,1431.500,6.000,6.000,3599.316,478,12.336,
0.700,21.945,0.350,0.024,3356.000,1458.000,6.000,6.000,3651.137,485,12.427,0.837,
22.376,0.350,0.002,3323.500,1275.500,6.000,6.000,3552.103,287,9.566,0.744,19.119,
0.350,0.016,3506.000,1293.000,3518.500,1289.000,13.124,127,6.369,0.857,25.830,0.200,
0.028,3358.000,1218.500,3359.500,1217.500,1.803,776,15.720,0.733,23.816,0.363,0.006,
3276.000,1331.000,6.000,6.000,3528.247,381,11.018,0.768,23.032,0.290,0.014,3249.000,
1347.000,3248.000,1348.000,1.414,488,12.466,0.696,28.194,0.201,0.057,3424.356,1586.937,
6.000,6.000,3766.234,123,6.280,0.865,13.015,0.452,0.167,3414.000,1565.000,6.000,
6.000,3747.659,388,11.122,0.592,10.769,0.358,0.052,3424.000,1516.000,6.000,6.000,
3736.686,277,9.402,0.644,12.457,0.350,0.305,3425.000,1501.000,6.000,6.000,3731.566,
324,10.158,0.625,18.737,0.350,0.256,3447.000,1538.500,6.000,6.000,3766.834,664,
14.542,0.540,13.405,0.346,0.018,3474.000,1584.000,6.000,6.000,3810.132,142,6.741,
0.718,14.310,0.350,0.030,3372.000,1519.000,6.000,6.000,3690.410,316,10.040,0.433,
22.268,0.350,0.610,3358.000,1508.500,6.000,6.000,3673.338,265,9.192,0.498,22.321,
0.350,0.673,3338.000,1519.000,6.000,6.000,3659.425,160,7.157,0.514,21.892,0.350,
0.702,3340.500,1552.500,6.000,6.000,3675.670,463,12.148,0.669,19.543,0.359,0.402,
3326.000,1596.000,6.000,6.000,3681.100,278,9.419,0.702,15.215,0.490,0.228,3295.500,
1560.000,6.000,6.000,3638.094,185,7.680,0.741,19.208,0.350,0.060,3396.000,1645.000,
6.000,6.000,3765.424,61,4.440,0.825,15.751,0.500,0.053,3239.500,1590.500,6.000,
6.000,3600.856,303,9.821,0.793,18.036,0.354,0.347,3508.000,1591.000,6.000,6.000,
3843.986,284,9.513,0.737,16.597,0.350,0.020,3279.000,1608.500,6.000,6.000,3644.247,
221,8.406,0.817,17.495,0.500,0.209,3604.000,1505.000,6.000,6.000,3897.769,434,
11.758,0.644,18.775,0.204,0.108,3607.000,1529.000,6.000,6.000,3909.825,702,14.952,
0.644,17.994,0.302,0.077,3744.000,1564.000,6.000,6.000,4049.692,306,9.885,0.483,
12.892,0.478,0.052,3642.000,1505.000,6.000,6.000,3932.874,682,14.745,0.694,18.085,
0.292,0.074,3711.000,1501.000,6.000,6.000,3995.253,361,10.733,0.248,17.069,0.354,
0.071,3625.000,1467.000,6.000,6.000,3902.779,593,13.746,0.629,18.709,0.194,0.005,
3645.000,1440.000,6.000,6.000,3911.352,909,17.011,0.290,20.710,0.348,0.024,3718.000,
1446.000,6.000,6.000,3981.525,159,7.127,0.737,23.982,0.244,0.669,3798.000,1523.000,
6.000,6.000,4084.183,257,9.049,0.942,21.638,0.520,0.831,3771.000,1528.000,6.000,
6.000,4060.999,470,12.241,0.589,21.218,0.449,0.420,3786.000,1537.000,6.000,6.000,
4078.279,664,14.542,0.737,18.830,0.595,0.183,3834.000,1546.000,6.000,6.000,4126.159,
419,11.549,0.558,1.412,0.481,0.011,3830.500,1506.000,6.000,6.000,4108.138,108,
5.882,0.877,21.086,0.601,0.690,3867.000,1538.000,6.000,6.000,4153.835,390,11.147,
0.680,0.350,0.000,3750.000,1475.000,6.000,6.000,4021.877,315,10.025,0.856,23.648,
0.346,0.517,3813.000,1519.000,6.000,6.000,4096.635,138,6.637,1.000,21.086,0.572,
0.786,3841.000,1516.500,6.000,6.000,4121.751,99,5.623,0.549,8.126,0.609,0.008,
3819.000,1490.000,6.000,6.000,4091.604,242,8.790,0.931,22.525,0.508,0.773,3856.500,
1516.000,6.000,6.000,4135.994,143,6.770,0.467,0.477,0.000,3843.500,1504.000,6.000,
6.000,4119.516,206,8.108,0.593,16.542,0.868,0.033,3839.000,1493.000,6.000,6.000,
4111.333,112,5.995,0.921,21.040,0.718,0.560,3834.500,1465.500,6.000,6.000,4097.262,
121,6.208,0.894,23.512,0.500,0.809,3832.000,1386.500,6.000,6.000,4067.439,178,
7.537,0.720,24.296,0.501,0.323,3823.500,1410.000,6.000,6.000,4067.496,127,6.382,
0.768,24.660,0.500,0.597,3844.000,1427.000,6.000,6.000,4092.613,85,5.228,0.779,
23.871,0.500,0.312,3855.000,1432.500,6.000,6.000,4104.839,77,4.980,0.714,23.827,
0.500,0.587,3850.000,1439.000,6.000,6.000,4102.417,120,6.195,0.782,23.827,0.500,
0.687,3752.000,1383.000,6.000,6.000,3991.071,4133,36.273,0.265,24.430,0.357,0.155,
3769.500,1394.500,6.000,6.000,4011.467,220,8.386,0.681,25.487,0.498,0.139,3828.500,
1458.500,6.000,6.000,4089.164,99,5.641,0.559,23.812,0.500,0.439,3752.000,1380.000,
3753.000,1378.000,2.236,145,6.810,0.707,25.540,0.500,0.444,3781.500,1354.500,6.000,
6.000,4009.096,103,5.731,0.794,24.949,0.633,0.554,3852.500,1458.500,6.000,6.000,
4111.608,209,8.172,0.860,23.624,0.500,0.615,3861.000,1469.000,6.000,6.000,4123.275,
94,5.481,0.942,23.076,0.566,0.593,3889.000,1449.000,6.000,6.000,4142.456,249,
8.908,0.958,23.456,0.605,0.819,3911.000,1447.000,6.000,6.000,4162.392,206,8.110,
0.962,23.139,0.792,0.790,3911.000,1422.500,6.000,6.000,4153.974,203,8.046,0.934,
23.951,0.500,0.868,3882.000,1429.000,6.000,6.000,4128.959,110,5.920,0.848,23.620,
0.500,0.865,3891.366,1421.333,6.000,6.000,4135.122,93,5.466,0.857,23.827,0.500,
0.784,3888.000,1414.000,6.000,6.000,4129.454,238,8.721,0.857,23.999,0.521,0.657,
3927.000,1433.000,6.000,6.000,4172.598,197,7.938,0.963,23.340,0.749,0.791,3935.000,
1418.000,6.000,6.000,4175.019,120,6.199,1.000,24.464,0.581,0.895,3958.000,1435.000,
6.000,6.000,4202.421,288,9.585,0.868,22.781,0.935,0.726,3846.000,1393.000,6.000,
6.000,4082.814,115,6.065,0.771,23.918,0.564,0.482,3853.500,1399.000,6.000,6.000,
4091.907,235,8.651,0.763,23.768,0.563,0.397,3846.000,1368.000,6.000,6.000,4074.389,
267,9.228,0.761,24.098,0.700,0.338,3833.500,1376.500,6.000,6.000,4065.468,331,
10.280,0.734,23.964,0.618,0.252,3821.500,1365.000,6.000,6.000,4050.299,114,6.031,
0.752,23.820,0.509,0.268,3806.000,1362.500,6.000,6.000,4034.860,197,7.923,0.762,
24.212,0.500,0.216,3816.500,1351.000,6.000,6.000,4040.908,132,6.484,0.730,24.311,
0.500,0.268,3776.500,1306.500,3775.000,1304.000,2.915,13,2.085,0.714,26.368,1.000,
0.523,3787.500,1263.000,3783.500,1271.500,9.394,241,8.763,0.464,25.798,1.000,0.275,
3798.500,1323.000,6.000,6.000,4014.666,302,9.815,0.775,22.540,0.549,0.210,3797.000,
1280.500,6.000,6.000,3999.504,241,8.759,0.686,23.123,0.642,0.275,3811.000,1274.000,
6.000,6.000,4010.717,170,7.358,0.754,24.314,0.500,0.268,3807.500,1258.000,6.000,
6.000,4002.363,241,8.774,0.758,24.167,0.592,0.431,3798.000,1252.500,6.000,6.000,
3991.620,41,3.621,0.461,25.499,1.000,0.324,3802.500,1227.000,3801.500,1225.000,2.236,
114,6.034,0.413,26.187,1.000,0.345,3811.000,1231.500,6.000,6.000,3997.484,143,
6.754,0.674,24.718,0.958,0.582,3829.500,1230.000,6.000,6.000,4014.639,208,8.145,
0.791,24.614,0.500,0.214,3848.000,1209.000,6.000,6.000,4025.938,146,6.820,0.841,
23.940,0.500,0.155,3849.000,1232.000,6.000,6.000,4033.823,266,9.216,0.837,25.669,
0.500,0.189,3839.500,1155.000,3832.000,1159.000,8.500,179,7.567,0.522,25.246,0.992,
0.373,3838.000,1147.000,3833.000,1147.000,5.000,106,5.817,0.611,27.698,1.000,0.529,
3869.500,1152.000,3871.500,1154.500,3.202,228,8.532,0.828,28.531,0.550,0.579,3887.000,
1202.000,3890.000,1200.000,3.606,128,6.385,0.840,28.160,0.700,0.658,3877.000,1274.000,
6.000,6.000,4073.385,310,9.934,0.843,26.665,0.502,0.458,3868.000,1287.000,6.000,
6.000,4068.907,175,7.483,0.827,25.112,0.519,0.386,3875.500,1299.000,6.000,6.000,
4079.814,311,9.964,0.781,26.319,0.604,0.545,3873.500,1314.000,6.000,6.000,4082.698,
434,11.759,0.786,25.795,0.695,0.417,3818.500,1314.500,6.000,6.000,4030.798,395,
11.224,0.750,23.898,0.500,0.276,3831.500,1308.500,6.000,6.000,4041.158,230,8.557,
0.756,24.111,0.500,0.246,3845.500,1326.000,6.000,6.000,4060.069,349,10.544,0.742,
24.577,0.500,0.345,3885.000,1343.000,6.000,6.000,4102.951,158,7.108,0.754,25.159,
0.749,0.741,3831.000,1348.500,6.000,6.000,4053.755,180,7.587,0.747,24.563,0.564,
0.244,3848.000,1362.000,6.000,6.000,4074.273,201,8.008,0.742,24.565,0.745,0.503,
3868.000,1360.000,6.000,6.000,4092.476,318,10.076,0.745,23.770,0.712,0.386,3887.500,
1379.500,6.000,6.000,4117.347,183,7.650,0.695,24.076,0.700,0.691,3899.000,1348.500,
6.000,6.000,4117.980,170,7.368,0.751,24.430,0.706,0.464,3921.000,1360.000,6.000,
6.000,4142.528,414,11.492,0.691,24.702,0.700,0.736,3920.000,1274.000,3925.000,1273.500,
5.025,226,8.492,0.755,26.739,0.700,0.470,3963.000,1311.000,3969.500,1312.000,6.576,
158,7.102,0.712,26.482,0.700,0.631,3997.000,1368.000,4014.000,1360.000,18.788,114,
6.043,0.618,25.338,0.700,0.952,3957.000,1336.500,6.000,6.000,4169.008,202,8.025,
0.714,25.515,0.700,0.706,3985.000,1347.500,3995.000,1342.000,11.413,230,8.560,0.668,
24.711,0.800,0.748,3974.500,1354.000,6.000,6.000,4191.193,195,7.898,0.709,24.458,
0.716,0.684,3980.500,1366.000,6.000,6.000,4200.744,266,9.215,0.615,24.649,0.700,
0.740,3967.500,1384.000,6.000,6.000,4194.325,414,11.485,0.726,23.822,0.700,0.679,
4005.000,1349.000,4005.500,1347.000,2.062,109,5.913,0.688,26.544,0.998,0.967,4006.500,
1374.000,6.000,6.000,4227.934,153,6.991,0.825,25.524,0.700,0.954,3996.000,1391.000,
6.000,6.000,4223.544,325,10.185,0.736,25.456,0.700,0.770,4004.000,1417.500,6.000,
6.000,4239.851,142,6.731,0.982,25.284,0.862,0.988,4026.500,1429.500,6.000,6.000,
4265.064,120,6.200,0.740,23.272,1.000,0.577,4020.500,1409.000,6.000,6.000,4252.601,
205,8.093,0.998,25.087,0.964,0.981,4036.000,1411.500,6.000,6.000,4268.059,178,
7.547,0.999,24.938,1.000,0.979,4052.000,1397.000,6.000,6.000,4278.434,315,10.021,
0.950,25.676,1.000,0.974,4064.000,1367.000,4066.000,1365.000,2.828,70,4.727,0.939,
26.603,1.000,0.838,4061.000,1374.000,4062.000,1374.000,1.000,138,6.639,0.986,25.703,
1.000,0.915,4083.000,1354.000,4083.000,1350.000,4.000,279,9.429,0.300,24.789,1.000,
0.355,4129.500,1453.000,6.000,6.000,4370.018,403,11.333,0.507,16.544,0.807,0.254,
4093.000,1375.000,6.000,6.000,4310.189,365,10.785,0.298,22.793,1.000,0.141,4122.000,
1397.000,6.000,6.000,4344.691,443,11.879,0.491,22.109,1.000,0.135,4123.500,1423.000,
6.000,6.000,4354.503,342,10.438,0.296,19.110,0.993,0.097,4168.000,1448.000,6.000,
6.000,4404.726,590,13.709,0.423,12.794,0.694,0.008,3919.000,1480.000,6.000,6.000,
4181.417,448,11.949,0.264,1.054,0.426,0.043,3744.000,1346.000,6.000,6.000,3970.925,
194,7.869,0.716,24.462,0.500,0.205,3953.000,1324.500,6.000,6.000,4161.400,420,
11.576,0.704,24.200,0.700,0.397,3903.500,1122.500,6.000,6.000,4054.267,262,9.144,
0.703,24.937,0.999,0.296,3955.500,1397.000,6.000,6.000,4187.294,237,8.686,0.899,
24.259,0.700,0.866,4025.000,1396.000,6.000,6.000,4252.583,94,5.487,1.000,25.731,
0.801,1.000,3973.553,1331.628,3973.000,1319.000,12.640,191,7.803,0.712,26.151,0.700,
0.763,4095.000,1449.000,6.000,6.000,4336.147,474,12.296,0.393,15.436,0.750,0.150,
4121.000,1467.000,6.000,6.000,4366.663,471,12.254,0.347,11.199,0.630,0.040,4026.000,
1465.000,6.000,6.000,4276.574,2242,26.718,0.143,0.352,0.144,4068.500,1509.000,6.000,
6.000,4331.618,1794,23.900,0.143,0.496,0.069,4172.000,1567.000,6.000,6.000,4448.851,
1618,22.699,0.143,0.419,0.077,3981.000,1684.000,6.000,6.000,4314.662,148,6.885,
0.861,9.255,0.133,0.189,3932.000,1686.000,6.000,6.000,4270.348,326,10.189,0.731,
8.919,0.199,0.173,1.000,1.000,6.000,6.000,7.071,4011,35.733,0.176,0.353,
0.086,4071.000,1728.000,6.000,6.000,4414.692,1064,18.405,0.220,2.276,0.315,0.077,
4108.000,1309.000,4107.500,1304.500,4.528,230,8.557,0.486,25.015,1.000,0.376,4151.000,
1276.000,4152.000,1275.500,1.118,266,9.208,0.658,26.063,1.000,0.776,4135.991,1289.452,
6.000,6.000,4324.821,129,6.423,0.726,25.780,1.000,0.905,4139.000,1388.000,6.000,
6.000,4357.937,373,10.904,0.518,23.190,0.894,0.435,4175.500,1269.000,6.000,6.000,
4356.593,376,10.945,0.505,25.358,0.988,0.517,4185.500,1293.000,6.000,6.000,4373.167,
78,4.989,0.560,24.102,0.700,0.194,4204.000,1291.000,6.000,6.000,4390.265,128,
6.399,0.444,24.775,0.700,0.159,4174.000,1224.500,4172.000,1223.000,2.500,312,9.977,
0.484,25.717,1.000,0.371,4182.000,1165.000,4176.000,1157.000,10.000,168,7.327,0.472,
26.681,1.000,0.397,4198.500,1218.500,4203.000,1216.500,4.924,162,7.194,0.663,27.598,
0.781,0.774,4216.500,1258.000,6.000,6.000,4392.700,474,12.291,0.480,25.083,0.700,
0.359,4231.500,1251.000,6.000,6.000,4405.097,461,12.117,0.596,25.856,0.700,0.615,
4262.000,1215.000,6.000,6.000,4424.389,199,7.976,0.714,27.672,0.761,0.553,4263.000,
1200.500,6.000,6.000,4421.411,93,5.467,0.701,27.415,1.000,0.759,4270.500,1188.500,
6.000,6.000,4425.411,204,8.073,0.663,27.666,1.000,0.761,4327.000,1200.000,6.000,
6.000,4482.932,443,11.881,0.641,25.077,1.000,0.099,4328.500,1231.000,6.000,6.000,
4492.731,541,13.135,0.464,24.352,1.000,0.097,4282.000,1241.000,6.000,6.000,4450.775,
274,9.351,0.648,26.859,1.000,0.751,4304.000,1248.500,6.000,6.000,4473.993,257,
9.053,0.397,24.158,1.000,0.099,4278.000,1279.000,6.000,6.000,4457.635,318,10.062,
0.549,25.063,1.000,0.319,4236.000,1348.000,6.000,6.000,4437.777,279,9.434,0.286,
21.038,1.000,0.003,4222.000,1339.000,6.000,6.000,4421.713,306,9.879,0.320,21.373,
0.952,0.000,4185.000,1132.000,4184.000,1130.500,1.803,124,6.293,0.695,27.363,1.000,
0.318,4198.500,1110.500,4201.000,1107.000,4.301,107,5.846,0.659,27.587,1.000,0.441,
3750.500,1334.500,3750.000,1333.500,1.118,14,2.136,0.857,25.744,0.500,0.839,4240.000,
1046.000,4230.500,1044.000,9.708,144,6.780,0.628,26.974,1.000,0.201,4499.000,1664.000,
6.000,6.000,4789.156,554,13.287,0.717,7.016,0.500,0.039,4595.000,1683.000,6.000,
6.000,4885.821,333,10.307,0.741,4.538,0.561,0.161,4609.500,1686.000,6.000,6.000,
4900.471,627,14.138,0.749,2.113,0.504,0.137,4660.000,1710.000,6.000,6.000,4956.141,
769,15.652,0.748,1.762,0.500,0.048,4672.500,1736.500,6.000,6.000,4977.032,795,
15.910,0.763,1.361,0.500,0.061,4704.000,1717.000,4702.500,1714.500,2.915,551,13.246,
0.583,3.568,0.500,0.176,4699.500,1746.000,6.000,6.000,5005.651,500,12.621,0.515,
1.784,0.500,0.189,4764.000,1786.500,6.000,6.000,5080.231,792,15.886,0.665,0.500,
0.105,4785.000,1767.000,4788.000,1761.500,6.265,561,13.364,0.757,0.502,0.500,0.092,
4836.500,1898.000,4845.500,1897.000,9.055,320,10.107,0.807,0.500,0.178,4817.000,1882.000,
6.000,6.000,5163.826,1666,23.035,0.620,0.500,0.121,4732.000,1924.000,6.000,6.000,
5100.373,907,16.998,0.586,0.500,0.022,4705.000,1803.000,6.000,6.000,5030.886,1246,
19.919,0.632,0.500,0.074,4656.000,1882.000,6.000,6.000,5014.168,1572,22.373,0.710,
0.500,0.113,4631.000,1854.500,6.000,6.000,4980.721,741,15.361,0.634,0.500,0.042,
4593.000,1913.000,6.000,6.000,4967.617,1610,22.642,0.705,0.500,0.039,4615.000,1820.500,
6.000,6.000,4953.311,980,17.663,0.825,0.500,0.054,4555.500,1835.000,6.000,6.000,
4903.386,1846,24.241,0.750,0.500,0.038,4573.500,1707.500,6.000,6.000,4874.132,550,
13.241,0.881,4.985,0.500,0.334,4563.500,1744.000,6.000,6.000,4877.648,764,15.604,
0.802,4.287,0.469,0.444,4575.500,1788.500,6.000,6.000,4904.858,716,15.100,0.717,
2.775,0.449,0.628,4538.000,1777.000,6.000,6.000,4865.744,904,16.969,0.814,0.728,
0.495,0.093,4517.500,1740.500,6.000,6.000,4833.438,871,16.657,0.884,4.001,0.380,
0.057,4471.000,1691.000,6.000,6.000,4772.363,567,13.438,0.723,3.283,0.493,0.030,
4509.000,1797.000,6.000,6.000,4846.100,624,14.104,0.757,0.490,0.004,4475.500,1822.000,
6.000,6.000,4824.343,305,9.856,0.779,0.350,0.083,4388.000,1840.000,6.000,6.000,
4750.314,491,12.511,0.716,0.451,0.020,4336.000,1819.000,6.000,6.000,4694.238,552,
13.258,0.691,0.487,0.005,4417.000,1695.000,6.000,6.000,4723.308,1426,21.307,0.891,
2.242,0.372,0.015,4481.000,1862.000,6.000,6.000,4844.622,1262,20.051,0.676,0.432,
0.003,4361.000,1844.000,6.000,6.000,4726.972,1100,18.720,0.766,0.474,0.000,4288.000,
1869.000,6.000,6.000,4669.721,1935,24.822,0.669,0.491,0.052,4232.000,1761.000,6.000,
6.000,4575.926,1563,22.311,0.519,0.350,0.009,4249.000,1798.000,6.000,6.000,4605.900,
1434,21.369,0.392,0.363,0.012,1.000,1.000,6.000,6.000,7.071,21931,83.554,
0.719,1.631,0.301,0.015,4287.000,1638.000,6.000,6.000,4581.526,1134,19.001,0.668,
6.421,0.349,0.025,3972.000,1828.000,6.000,6.000,4364.498,946,17.362,0.620,0.676,
0.392,0.044,3921.000,1838.000,6.000,6.000,4322.436,1042,18.218,0.599,0.712,0.427,
0.029,3582.000,1697.000,6.000,6.000,3955.661,254,9.004,0.560,13.602,0.342,0.150,
3558.000,1716.000,6.000,6.000,3942.183,283,9.495,0.740,12.237,0.350,0.301,3660.000,
1640.000,6.000,6.000,4002.708,506,12.696,0.646,16.580,0.350,0.069,3577.000,1618.000,
6.000,6.000,3917.982,215,8.284,0.597,17.068,0.350,0.072,3629.500,1601.500,6.000,
6.000,3959.214,55,4.211,0.462,17.947,0.996,0.337,3624.000,1656.000,6.000,6.000,
3976.484,57,4.283,0.143,0.332,0.500,0.000,3550.000,1622.000,6.000,6.000,3895.047,
303,9.827,0.449,16.383,0.350,0.027,3597.000,1770.500,6.000,6.000,4001.093,258,
9.071,0.504,7.678,0.350,0.095,3535.000,1682.000,6.000,6.000,3906.766,124,6.291,
0.246,14.234,0.350,0.016,3442.000,1790.000,6.000,6.000,3871.531,251,8.947,0.384,
