province;red;green;blue;x;x
4824;169;51;127;RNW Land 324;
4825;42;53;177;RNW Land 325;
4826;170;55;227;RNW Land 326;
4827;42;57;27;RNW Land 327;
4828;170;59;77;RNW Land 328;
4829;42;61;127;RNW Land 329;
4830;170;63;177;RNW Land 330;
4831;42;65;227;RNW Land 331;
4832;171;67;27;RNW Land 332;
4833;43;69;77;RNW Land 333;
4834;171;71;127;RNW Land 334;
4835;43;73;177;RNW Land 335;
4836;171;75;227;RNW Land 336;
4837;43;77;27;RNW Land 337;
4838;171;79;77;RNW Land 338;
4839;44;81;127;RNW Land 339;
4840;172;83;177;RNW Land 340;
4841;44;85;227;RNW Land 341;
4842;172;87;27;RNW Land 342;
4843;44;89;77;RNW Land 343;
4844;172;91;127;RNW Land 344;
4845;44;93;177;RNW Land 345;
4846;173;95;227;RNW Land 346;
4847;45;97;27;RNW Land 347;
4848;173;99;77;RNW Land 348;
4849;45;101;127;RNW Land 349;
4850;173;103;177;RNW Land 350;
4851;45;105;227;RNW Land 351;
4852;173;107;27;RNW Land 352;
4853;46;109;77;RNW Land 353;
4854;174;111;127;RNW Land 354;
4855;46;113;177;RNW Land 355;
4856;174;115;227;RNW Land 356;
4857;46;117;27;RNW Land 357;
4858;174;119;77;RNW Land 358;
4859;46;121;127;RNW Land 359;
4860;175;123;177;RNW Land 360;
4861;47;125;227;RNW Land 361;
4862;175;127;27;RNW Land 362;
4863;47;129;77;RNW Land 363;
4864;175;131;127;RNW Land 364;
4865;47;133;177;RNW Land 365;
4866;175;135;227;RNW Land 366;
4867;48;137;27;RNW Land 367;
4868;176;139;77;RNW Land 368;
4869;48;141;127;RNW Land 369;
4870;176;143;177;RNW Land 370;
4871;48;145;227;RNW Land 371;
4872;176;147;27;RNW Land 372;
4873;48;149;77;RNW Land 373;
4874;177;151;127;RNW Land 374;
4875;49;153;177;RNW Land 375;
4876;177;155;227;RNW Land 376;
4877;49;157;27;RNW Land 377;
4878;177;159;77;RNW Land 378;
4879;49;161;127;RNW Land 379;
4880;177;163;177;RNW Land 380;
4881;50;165;227;RNW Land 381;
4882;178;167;27;RNW Land 382;
4883;50;169;77;RNW Land 383;
4884;178;171;127;RNW Land 384;
4885;50;173;177;RNW Land 385;
4886;178;175;227;RNW Land 386;
4887;50;177;27;RNW Land 387;
4888;179;179;77;RNW Land 388;
4889;51;181;127;RNW Land 389;
4890;179;183;177;RNW Land 390;
4891;51;185;227;RNW Land 391;
4892;179;187;27;RNW Land 392;
4893;51;189;77;RNW Land 393;
4894;179;191;127;RNW Land 394;
4895;52;193;177;RNW Land 395;
4896;180;195;227;RNW Land 396;
4897;52;197;27;RNW Land 397;
4898;180;199;77;RNW Land 398;
4899;52;201;127;RNW Land 399;
4900;180;203;177;RNW Land 400;
4901;52;205;227;RNW Land 401;
4902;181;207;27;RNW Land 402;
4903;53;209;77;RNW Land 403;
4904;181;211;127;RNW Land 404;
4905;53;213;177;RNW Land 405;
4906;181;215;227;RNW Land 406;
4907;53;217;27;RNW Land 407;
4908;181;219;77;RNW Land 408;
4909;54;221;127;RNW Land 409;
4910;182;223;177;RNW Land 410;
4911;54;225;227;RNW Land 411;
4912;182;227;27;RNW Land 412;
4913;54;229;77;RNW Land 413;
4914;182;231;127;RNW Land 414;
4915;54;233;177;RNW Land 415;
4916;183;235;227;RNW Land 416;
4917;55;237;27;RNW Land 417;
4918;183;239;77;RNW Land 418;
4919;55;241;127;RNW Land 419;
4920;183;243;177;RNW Land 420;
4921;55;245;227;RNW Land 421;
4922;183;247;27;RNW Land 422;
4923;56;249;77;RNW Land 423;
4924;184;251;127;RNW Land 424;
4925;56;253;177;RNW Land 425;
4926;184;255;227;RNW Land 426;
4927;56;1;27;RNW Land 427;
4928;184;3;77;RNW Land 428;
4929;56;5;127;RNW Land 429;
4930;185;7;177;RNW Land 430;
4931;57;9;227;RNW Land 431;
4932;185;11;27;RNW Land 432;
4933;57;13;77;RNW Land 433;
4934;185;15;127;RNW Land 434;
4935;57;17;177;RNW Land 435;
4936;185;19;227;RNW Land 436;
4937;58;21;27;RNW Land 437;
4938;186;23;77;RNW Land 438;
4939;58;25;127;RNW Land 439;
4940;186;27;177;RNW Land 440;
4941;58;29;227;RNW Land 441;x
4942;186;31;27;RNW Land 442;x
4943;58;33;77;RNW Land 443;x
4944;187;35;127;RNW Land 444;x
4945;59;37;177;Buglas;x
4946;187;39;227;Central Asia;x
4947;59;41;27;Arizona;x
4948;187;43;77;Arizona;x
4949;59;45;127;Arizona;x
4950;187;47;177;Arizona;x
4951;60;49;227;Midwest;x
4952;188;51;27;Midwest;x
4953;60;53;77;Midwest;x
4954;188;55;127;Midwest;x
4955;60;57;177;Karatau;x
4956;188;59;227;Whyoming;x
4957;60;61;27;Whyoming;x
4958;189;63;77;Kuytun;x
4959;61;65;127;Turpan Oymanliqi;x
4960;189;67;177;Whyoming;x
4961;61;69;227;Qinling;x
4962;189;71;27;Whyoming;x
4963;61;73;77;Whyoming;x
4964;189;75;127;Om;x
4965;62;77;177;Aleysk;x
4966;190;79;227;Anuy;x
4967;62;81;27;Altai;x
4968;190;83;77;Baianayyl;x
4969;62;85;127;Whyoming;x
4970;190;87;177;Californie;x
4971;62;89;227;Californie;x
4972;191;91;27;Californie;x
4973;63;93;77;Californie;x
4974;191;95;127;Californie;x
4975;63;97;177;Californie;x
4976;191;99;227;Californie;x
4977;63;101;27;Californie;x
4978;191;103;77;Californie;x
4979;64;105;127;Californie;x
4980;192;107;177;Californie;x
4981;64;109;227;Californie;x
4982;192;111;27;Bohol;x
4983;64;113;77;Praha2;x
4984;192;115;127;Butuan;x
4985;64;117;177;Ibibio;x
4986;193;119;227;Ngwa;x
4987;65;121;27;Ikigwe;x
4988;193;123;77;Egypt;x
4989;65;125;127;Egypt;x
4990;193;127;177;Benue;x
4991;65;129;227;Thryding;x
4992;193;131;27;Egypt;x
4993;66;133;77;Egypt;x
4994;194;135;127;Ekete;x
4995;66;137;177;Makun;x
4996;194;139;227;Lekki;x
4997;66;141;27;Arabia;x
4998;194;143;77;Middle East;x
4999;66;145;127;Middle East;x
5000;195;147;177;Middle East;x
5001;128;149;29;Middle East;x
5002;0;151;79;Himalaya;x
5003;128;153;129;Himalaya;x
5004;0;155;179;Tibet;x
5005;128;157;229;Sahwi;x
5006;0;159;29;Ntrubu;x
5007;129;161;79;Ntwumuru;x
5008;1;163;129;Sisala;x
5009;129;165;179;Mamprusi;x
5010;1;167;229;Bouna;x
5011;129;169;29;Kong;x
5012;1;171;79;Bobo;x
5013;129;173;129;Bambara;x
5014;2;175;179;Sankaran;x
5015;130;177;229;Limba;x
5016;2;179;29;Bullom;x
5017;130;181;79;Mel;x
5018;2;183;129;Vai;x
5019;130;185;179;Dama;x
5020;2;187;229;Kono;x
5021;131;189;29;Gola;x
5022;3;191;79;Khotan;x
5023;131;193;129;Kissi;x
5024;3;195;179;Konyan;x
5025;131;197;229;Guere;x
5026;3;199;29;Niaboua;x
5027;131;201;79;Bete;x
5028;4;203;129;Sankola;x
5029;132;205;179;Siramana;x
5030;4;207;229;Gangaran;x
5031;132;209;29;Njarmeew;x
5032;4;211;79;Diafunu;x
5033;132;213;129;Betpakdala;x
5034;4;215;179;Central Asia;x
5035;133;217;229;Central Asia;x
5036;5;219;29;Central Asia;x
5037;133;221;79;Central Asia;x
5038;5;223;129;Central Asia;x
5039;133;225;179;Siberia;x
5040;5;227;229;Siberia;x
5041;133;229;29;Siberia;x
5042;6;231;79;Siberia;x
5043;134;233;129;Baikal;x
5044;6;235;179;Sukhabaatar;x
5045;134;237;229;Khaldia;x
5046;6;239;29;Mahambet;x
5047;134;241;79;Bal Akan;x
5048;6;243;129;Maravehtepe;x
5049;135;245;179;Melaky;x
5050;7;247;229;Borona;x
5051;135;249;29;Wajir;x
5052;7;251;79;Talamoje;x
5053;135;253;129;Harti;x
5054;7;255;179;Gosha;x
5055;135;1;229;Zubeir;x
5056;8;3;29;Aulihan;x
5057;136;5;79;Digodia;x
5058;8;7;129;Gob Wein;x
5059;136;9;179;Hariin;x
5060;8;11;229;Eelay;x
5061;136;13;29;Garre;x
5062;8;15;79;Hadama;x
5063;137;17;129;Reer Wafate;x
5064;9;19;179;Reer Dalal;x
5065;137;21;229;Reer Shabeele;x
5066;9;23;29;Makanne;x
5067;137;25;79;Gaaljeel;x
5068;9;27;129;Barsane;x
5069;137;29;179;Qabes;x
5070;10;31;229;Hawiye;x
5071;138;33;29;Kyzyl Kum;x
5072;10;35;79;Kyzyl Kum;x
5073;138;37;129;Basiani;x
5074;10;39;179;Hisn Kayfa;x
5075;138;41;229;Tbilisi;x
5076;10;43;29;Gagi;x
5077;139;45;79;Ergani;x
5078;11;47;129;Dersim;x
5079;139;49;179;Nevsehir;x
5080;11;51;229;Divrigi;x
5081;139;53;29;Uskudar;x
5082;11;55;79;Tenenkou;x
5083;139;57;129;Koro;x
5084;12;59;179;Samo;x
5085;140;61;229;Gurunsi;x
5086;12;63;29;Dagaaba;x
5087;140;65;79;Kabye;x
5088;12;67;129;Konkomba;x
5089;140;69;179;Agome;x
5090;12;71;229;Nokoue;x
5091;141;73;29;Jigawa;x
5092;13;75;79;Lokoja;x
5093;141;77;129;Kafanchan;x
5094;13;79;179;Adrar n Ifoghas;x
5095;141;81;229;Erg Bilma;x
5096;13;83;29;Erg Aoukar;x
5097;141;85;79;Yunnan Mntns;x
5098;14;87;129;Lu An Mntns;x
5099;142;89;179;Burma Mntns;x
5100;14;91;229;Buri Mntns;x
5101;142;93;29;Tiaret;x
5102;14;95;79;Djelfa;x
5103;142;97;129;El Bayadh;x
5104;14;99;179;Naama;x
5105;143;101;229;Tindouf;x
5106;15;103;29;El Goléa;x
5107;143;105;79;Awjilah;x
5108;15;107;129;Kamberi;x
5109;143;109;179;Registan;x
5110;15;111;229;Shirs;x
5111;143;113;29;Badghis;x
5112;16;115;79;Andkhud;x
5113;144;117;129;Shuburqan;x
5114;16;119;179;Merv-e-Rud;x
5115;144;121;229;Kopet Dagh;x
5116;16;123;29;Turshiz;x
5117;144;125;79;Jarmaq;x
5118;16;127;129;China XXX;x
5119;145;129;179;Baota;x
5120;17;131;229;Jishi;x
5121;145;133;29;Jiezhou;x
5122;17;135;79;Yazhou;x
5123;145;137;129;Mahu;x
5124;17;139;179;Xuyong;x
5125;145;141;229;Chengzhong;x
5126;18;143;29;Yuzhou;x
5127;146;145;79;China Wastelands;x
5128;18;147;129;China Wastelands;x
5129;146;149;179;China Wastelands;x
5130;18;151;229;China Wastelands;x
5131;146;153;29;Gobi province;x
5132;18;155;79;Dokchon;x
5133;147;157;129;Pingliang;x
5134;19;159;179;Kiang;x
5135;147;161;229;Nitra;x
5136;19;163;29;Pebane;x
5137;147;165;79;Marne;x
5138;19;167;129;Maconnais;x
5139;147;169;179;Bassa Alvernhe;x
5140;20;171;229;Cuneo;x
5141;148;173;29;Sistemas Penibeticos;x
5142;20;175;79;Shkoder;x
5143;148;177;129;Rhodopes;x
5144;20;179;179;Balkans;x
5145;148;181;229;Balkans;x
5146;20;183;29;Balkans;x
5147;149;185;79;Balkans;x
5148;21;187;129;Carpathes;x
5149;149;189;179;Appenino;x
5150;21;191;229;Alpes;x
5151;149;193;29;Alpes;x
5152;21;195;79;Alpes;x
5153;149;197;129;Alpes;x
5154;22;199;179;Adventure;x
5155;150;201;229;Karjala;x
5156;22;203;29;Leeds;x
5157;150;205;79;Nam;x
5158;22;207;129;Tay Nguyen;x
5159;150;209;179;Dak Lak;x
5160;22;211;229;Turkana;x
5161;151;213;29;Appenino;x
5162;23;215;79;Alma-Dag;x
5163;151;217;129;Meskheti;x
5164;23;219;179;Western Rift;x
5165;151;221;229;Gowurdar;x
5166;23;223;29;Gowurdar;x
5167;151;225;79;Gowurdar;x
5168;24;227;129;Daba Mountains;x
5169;152;229;179;Daba Mountains;x
5170;24;231;229;Qinling Mountains;x
5171;152;233;29;Qinling Mountains;x
5172;24;235;79;Taihang Mountains;x
5173;152;237;129;Taihang Mountains;x
5174;24;239;179;Taihang Mountains;x
5175;153;241;229;Long Island Sound;x
5176;25;243;29;Caucasus;x
5177;153;245;79;Cilicia;x
5178;25;247;129;Western Ghat;x
5179;153;249;179;Western Ghat;x
5180;25;251;229;Garjhat;x
5181;153;253;29;Sistemas Penibeticos;x
5182;26;255;79;Alpes;x
5183;154;1;129;Darien;x
5184;26;3;179;Sahra'al Maghrib;x
5185;154;5;229;Pah Rah;x
5186;26;7;29;Pah Rah;x
5187;154;9;79;Amazonia;x
5188;26;11;129;Amazonia;x
5189;155;13;179;Amazonia;x
5190;27;15;229;Drakensberg;x
5191;155;17;29;Drakensberg;x
5192;27;19;79;Kongo;x
5193;155;21;129;Alpes;x
5194;27;23;179;Alpes;x
5195;155;25;229;Alpes;x
5196;28;27;29;Alpes;x
5197;156;29;79;Carpathes;x
5198;28;31;129;Bohemia;x
5199;156;33;179;Scandia;x
5200;28;35;229;Ural;x
5201;156;37;29;Ural;x
5202;28;39;79;Luliang;x
5203;157;41;129;Qing-Zang;x
5204;29;43;179;Qing-Zang;x
5205;157;45;229;Shan Yoma;x
5206;29;47;29;Wuyi;x
5207;157;49;79;Tay Nguyen;x
5208;29;51;129;Irrawaddy;x
5209;157;53;179;Hymalaya;x
5210;30;55;229;Hymalaya;x
5211;158;57;29;Ganga;x
5212;30;59;79;Garjhat;x
5213;158;61;129;Ghat;x
5214;30;63;179;Nefud;x
5215;158;65;229;Nefud;x
5216;30;67;29;Somalia;x
5217;159;69;79;Lebanon;x
5218;31;71;129;Ndindi;x
5219;159;73;179;Mpinda;x
5220;31;75;229;Komo;x
5221;159;77;29;Mhlatuze;x
5222;31;79;79;Lobito;x
5223;159;81;129;Lubango;x
5224;32;83;179;Ogasawara;x
5225;160;85;229;Muang Phuan;x
5226;32;87;29;Drakensberg;x
5227;160;89;79;eThekwini;x
5228;32;91;129;Cwenqgcwe;x
5229;160;93;179;Luderitz;x
5230;32;95;229;Walvis;x
5231;161;97;29;Saldanha;x
5232;33;99;79;Drakensberg;x
5233;161;101;129;Drakensberg;x
5234;33;103;179;Nauru;x
5235;161;105;229;Futuna;x
5236;33;107;29;Niue;x
5237;161;109;79;Tuha'a Pae;x
5238;34;111;129;Tapuahua;x
5239;162;113;179;Kiritimati;x
5240;34;115;229;Waikeri;x
5241;162;117;29;Atakora;x
5242;34;119;79;Al Mukha;x
5243;162;121;129;Debal;x
5244;34;123;179;Chandraketugarh;x
5245;163;125;229;Alas-qala;x
5246;35;127;29;Northern Rift;x
5247;163;129;79;Denakil;x
5248;35;131;129;Western Rift;x
5249;163;133;179;Eastern Rift;x
5250;35;135;229;Taebaek;x
5251;163;137;29;Diara;x
5252;36;139;79;Baghana;x
5253;164;141;129;Wagadu;x
5254;36;143;179;Benga;x
5255;164;145;229;Zandoma;x
5256;36;147;29;Gobir;x
5257;164;149;79;Katsina;x
5258;36;151;129;Okaba;x
5259;165;153;179;Ekuju;x
5260;37;155;229;Kulfo;x
5261;165;157;29;Jebba;x
5262;37;159;79;Gwanaguru;x
5263;165;161;129;Ibolo;x
5264;37;163;179;Owu;x
5265;165;165;229;Ibarapa;x
5266;38;167;29;Ketu;x
5267;166;169;79;Awori;x
5268;38;171;129;Anago;x
5269;166;173;179;Lokossa;x
5270;38;175;229;Mahi;x
5271;168;177;29;Sabe;x
5272;38;179;79;Mekrou;x
5273;167;181;129;Cozumel;x
5274;39;183;179;Hocaba;x
5275;167;185;229;Sotuta;x
5276;39;187;29;Tutul Xiu;x
5277;167;189;79;Calakmul;x
5278;39;191;129;Putùn;x
5279;167;193;179;Atempa;x
5280;40;195;229;Ixalco;x
5281;168;197;29;Taxisco;x
5282;40;199;79;Petapa;x
5283;166;201;129;Irish Lakes;x
5284;21;204;254;Eastern Yellow Sea;x
5285;41;224;254;Sea of Socotra;x
5286;61;254;254;Sea of Punt;x
5287;81;204;254;Coast of Hedjaz;x
5288;101;224;254;Gulf of Aqaba;x
5289;121;254;254;Baie de Seine;x
5290;141;204;254;Cap Griz-Nez;x
5291;161;224;254;Volga;x
5292;40;203;179;Matara;x
5293;168;205;229;Kanyakumari;x
5294;40;207;29;Dindigul;x
5295;169;209;79;Erode;x
5296;41;211;129;Malappuram;x
5297;169;213;179;Nilgiris;x
5298;41;215;229;Kasaragod;x
5299;169;217;29;Kodagu;x
5300;41;219;79;Pudukkottai;x
5301;169;221;129;Krishnagiri;x
5302;42;223;179;Kolar;x
5303;170;225;229;Mahbubnagar;x
5304;42;227;29;Krishna;x
5305;170;229;79;West Godavari;x
5306;42;231;129;Nizamabad;x
5307;170;233;179;Nanded;x
5308;42;235;229;Parbhani;x
5309;171;237;29;Srikakulam;x
5310;43;239;79;Jalor;x
5311;171;241;129;Barmer;x
5312;43;243;179;Jhang;x
5313;171;245;229;Sahiwal;x
5314;43;247;29;Ganganagar;x
5315;171;249;79;Hanumangarh;x
5316;44;251;129;Agra;x
5317;172;253;179;Etah;x
5318;44;255;229;Farrukhabad;x
5319;172;1;29;Rewa;x
5320;44;3;79;Sondhadra;x
5321;172;5;129;Sundargarh;x
5322;44;7;179;Bhawanipatna;x
5323;173;9;229;Ranpur;x
5324;45;11;29;Baleshwar;x
5325;173;13;79;West Midnapur;x
5326;45;15;129;Hooghly;x
5327;173;17;179;Gurdaspur;x
5328;45;19;229;Hoshiyarpur;x
5329;173;21;29;Faridkot;x
5330;46;23;79;Muzzaffanagar;x
5331;174;25;129;Amroha;x
5332;46;27;179;Rampur;x
5333;174;29;229;Bareilly;x
5334;46;31;29;Lakhimpur Kheri;x
5335;174;33;79;Barabanki;x
5336;46;35;129;Balrampur;x
5337;175;37;179;Sultanpur;x
5338;47;39;229;Gorakhpur;x
5339;175;41;29;Kushinagar;x
5340;47;43;79;Siwan;x
5341;175;45;129;Ghazipur;x
5342;47;47;179;Saran;x
5343;175;49;229;Muzzaffarpur;x
5344;48;51;29;Nalanda;x
5345;176;53;79;Begusarai;x
5346;48;55;129;Birbhum;x
5347;176;57;179;Nadia;x
5348;48;59;229;Jessore;x
5349;176;61;29;Khulna;x
5350;48;63;79;Ganga;x
5351;177;65;129;Brahmaputra;x
5352;49;67;179;Madhubani;x
5353;177;69;229;Supaul;x
5354;49;71;29;Araria;x
5355;177;73;79;Bogra;x
5356;49;75;129;Pabna;x
5357;177;77;179;Faridpur;x
5358;50;79;229;Sonargaon;x
5359;178;81;29;Irrawaddy;x
5360;50;83;79;Hinthada;x
5361;178;85;129;Yangtze Jiang;x
5362;50;87;179;Amur;x
5363;178;89;229;Niger;x
5364;50;91;29;Kongo;x
5365;179;93;79;Saint Laurent;x
5366;51;95;129;Mississippi;x
5367;179;97;179;Orinoco;x
5368;51;99;229;Amazonia;x
5369;179;101;29;Parana;x
5370;51;103;79;Uruguay;x
5371;179;105;129;Guangping;x
5372;52;107;179;Ji;x
5373;180;109;229;Yanqing;x
5374;52;111;29;Shuntian;x
5375;180;113;79;Chengde;x
5376;52;115;129;Tianjin;x
5377;180;117;179;Jingshi;x
5378;52;119;229;Weihai;x
5379;181;121;29;Qingdao;x
5380;53;123;79;Weifang;x
5381;181;125;129;Mizhou;x
5382;53;127;179;Juzhou;x
5383;181;129;229;Zizhou;x
5384;53;131;29;Zaozhuang;x
5385;181;133;79;Jining;x
5386;54;135;129;Tai'an;x
5387;182;137;179;Laiwu;x
5388;54;139;229;Binzhou;x
5389;182;141;29;Dongying;x
5390;54;143;79;Haizhou;x
5391;182;145;129;Pizhou;x
5392;54;147;179;Yancheng;x
5393;183;149;229;Gaoyou;x
5394;55;151;29;Tongzhou;x
5395;183;153;79;Taizhou;x
5396;55;155;129;Luhe;x
5397;183;157;179;Jiangning;x
5398;55;159;229;Wuxi;x
5399;183;161;29;Wujiang;x
5400;56;163;79;Taicang;x
5401;184;165;129;Puxi;x
5402;56;167;179;Fuyang;x
5403;184;169;229;Bozhou;x
5404;56;171;29;Bengdu;x
5405;184;173;79;Hainan;x
5406;56;175;129;Hefei;x
5407;185;177;179;Hezhou;x
5408;57;179;229;Guangde;x
5409;185;181;29;Dongyang;x
5410;57;183;79;Suichang;x
5411;185;185;129;Rui'an;x
5412;57;187;179;Linhai;x
5413;185;189;229;Fenghua;x
5414;58;191;29;Shengzhou;x
5415;186;193;79;Changxing;x
5416;58;195;129;Pinghu;x
5417;186;197;179;Yanzhou;x
5418;58;199;229;Xinghua;x
5419;186;201;29;Yongchun;x
5420;58;203;79;Longyan;x
5421;187;205;129;Datian;x
5422;59;207;179;Shaowu;x
5423;187;209;229;Wuyishan;x
5424;59;211;29;Guangxin;x
5425;187;213;79;Fuliang;x
5426;59;215;129;Fuzhou;x
5427;187;217;179;Yihuang;x
5428;60;219;229;Jianchang;x
5429;188;221;29;Ningdu;x
5430;60;223;79;Nan'an;x
5431;188;225;129;Jishui;x
5432;60;227;179;Yuanzhou;x
5433;188;229;229;Ruizhou;x
5434;60;231;29;Yichun;x
5435;189;233;79;Juijiang;x
5436;61;235;129;Meizhou;x
5437;189;237;179;Shunzhou;x
5438;61;239;229;Nanxiong;x
5439;189;241;29;Qingyuan;x
5440;61;243;79;Dongguan;x
5441;189;245;129;Xiangzhou;x
5442;62;247;179;Baise;x
5443;190;249;229;Quingyuan;x
5444;62;251;29;Dong;x
5445;190;253;79;Qiannan;x
5446;62;255;129;Mahu;x
5447;190;1;179;Huichuan;x
5448;62;3;229;Sichuan Fuzhou;x
5449;191;5;29;Sihuan Tongzhou;x
5450;63;7;79;Longan;x
5451;191;9;129;Baoning;x
5452;63;11;179;Dazue Mountains;x
5453;191;13;229;Daba Mountains;x
5454;63;15;29;Daba Mountains;x
5455;191;17;79;Yongshun;x
5456;64;19;129;Jinzhou;x
5457;192;21;179;Baqing;x
5458;64;23;229;Chenzhou;x
5459;192;25;29;Yueyang;x
5460;64;27;79;Changde;x
5461;192;29;129;Shizhou;x
5462;64;31;179;Jingzhou;x
5463;193;33;229;Jingmen;x
5464;65;35;29;Yuezhou;x
5465;193;37;79;Hanyang;x
5466;65;39;129;Huangzhou;x
5467;193;41;179;Macheng;x
5468;65;43;229;De'an;x
5469;193;45;29;Wehui;x
5470;66;47;79;Huaiqing;x
5471;194;49;129;Hubin;x
5472;66;51;179;Zhenzhou;x
5473;194;53;229;Xuchang;x
5474;66;55;29;Zhoukou;x
5475;194;57;79;Xinyang;x
5476;66;59;129;Pingdingshan;x
5477;195;61;179;Taihang Mountains;x
5478;67;63;229;Yuncheng;x
5479;195;65;29;Fushan;x
5480;67;67;79;Qinzhou;x
5481;195;69;129;Lianzhou;x
5482;67;71;179;Lüliang;x
5483;195;73;229;Xinzhou;x
5484;68;75;29;Shuozhou;x
5485;196;77;79;Lüliang Mountains;x
5486;68;79;129;Zhongtiao Mountains;x
5487;196;81;179;Weinan;x
5488;68;83;229;Shangluo;x
5489;196;85;29;Xianyang;x
5490;68;87;79;Fengxiang;x
5491;197;89;129;Pingliang;x
5492;69;91;179;Lintao;x
5493;197;93;229;Qingyang;x
5494;69;95;29;Xining;x
5495;197;97;79;Qinling Mountains;x
5496;69;99;129;Niger;x
5497;197;101;179;Guangxin;x
5498;70;103;229;Guangnanxi;x
5499;198;105;29;Zongding;x
5500;70;107;79;Weichu;x
5501;195;109;129;Zhenxi;x
5502;128;111;179;Khingan Mountains;x
5503;0;113;229;Khingan Mountains;x
5504;181;254;254;Mouse of the Thames;x
5505;128;115;30;Jianyang;x
5506;0;117;80;Mianyang;x
5507;128;119;130;Antisuyu;x
5508;0;121;180;Coquimbo;x
5509;1;205;235;North Caspian Sea;x
5510;2;210;245;South Caspian Sea;x
5511;129;123;230;Valhalla;
5512;1;125;30;Mountains;x
5513;129;127;80;Mountains;x
5514;1;129;130;Mountains;x
5515;129;131;180;Chinautla;x
5516;1;133;230;Rabinal;x
5517;129;135;30;Kamtchatka;x
5518;2;137;80;Xoconochco;x
5519;130;139;130;Comayagua;x
5520;2;141;180;Morazán;x
5521;130;143;230;Ceh Pech;x
5522;2;145;30;Chakan;x 
5523;130;147;80;Reserved - Caucasia;
5524;2;149;130;Reserved - Caucasia;
5525;131;151;180;Reserved - Caucasia;
5526;3;153;230;Reserved - Caucasia;
5527;131;155;30;Reserved - Caucasia;
5528;3;157;80;Reserved - Caucasia;
5529;131;159;130;Reserved - Caucasia;
5530;3;161;180;Reserved - Caucasia;
5531;131;163;230;Reserved - Wasteland;
5532;4;165;30;Reserved - Georgia;
5533;132;167;80;Reserved - Georgia;
5534;4;169;130;Reserved - Wasteland;
5535;132;171;180;Reserved - Wasteland;
5536;4;173;230;Reserved - Wasteland;
5537;132;175;30;Reserved - Wasteland;
5538;4;177;80;Reserved - Wasteland;
5539;133;179;130;Reserved - Wasteland;
5540;5;181;180;Reserved - Wasteland;
5541;133;183;230;Reserved - Wasteland;
5542;5;185;30;Reserved - Wasteland;
5543;133;187;80;Reserved - Central Iraq;
5544;5;189;130;Reserved - South Iraq;
5545;133;191;180;Reserved - Kurd Persia;
5546;6;193;230;Reserved - Lake Tabriz;
5547;134;195;30;Reserved - Central Persia;
5548;6;197;80;Reserved - Nejd;
5549;134;199;130;Reserved - Nejd;
5550;6;201;180;Reserved - Nejd;
5551;134;203;230;Reserved - Hejaz;
5552;6;205;30;Reserved - Hejaz;
5553;135;207;80;Reserved - Central Persia;
5554;7;209;130;Reserved - Skopje;
5555;135;211;180;Reserved - Ottomans;
5556;7;213;230;Reserved - Jordan;
5557;135;215;30;Reserved - Zelenik Bulgaria;
5558;7;217;80;Reserved - Iranian Deset Prov;
5559;135;219;130;Reserved - Krun Bulgaria;
5560;8;221;180;Reserved - Macedonia;
5561;136;223;230;Reserved - Albania;
5562;8;225;30;Reserved - Arabia Waste;
5563;136;227;80;Reserved - Persia Waste;
5564;8;229;130;Reserved - Persia Waste;
5565;136;231;180;Reserved - Persia Waste;
5566;8;233;230;Reserved - Persia Waste;
5567;137;235;30;Reserved - Persia Waste;
5568;9;237;80;Reserved - Persia Waste;
5569;137;239;130;Reserved - Persia Waste;
5570;9;241;180;Reserved - Persia Waste;
5571;137;243;230;Reserved - Persia Waste;
5572;9;245;30;Reserved - Persia Waste;
5573;137;247;80;Reserved - Persia Waste;
5574;10;249;130;Reserved - Persia Waste;
5575;138;251;180;Reserved - Persia Waste;
5576;10;253;230;Reserved - Persia Waste;
5577;138;255;30;Reserved - Persia Waste;
5578;10;1;80;Reserved - Persia Waste;
5579;138;3;130;Reserved - Persia Waste;
5580;10;5;180;Reserved - Persia Waste;
5581;139;7;230;Reserved - Persia Waste;
5582;11;9;30;Reserved - Persia Waste;
5583;139;11;80;Reserved - Persia Waste;
5584;11;13;130;Reserved - Persia Waste;
5585;139;15;180;Reserved - Persia Waste;
5586;11;17;230;Reserved - Persia Waste;
5587;139;19;30;Reserved - Persia Waste;
5588;12;21;80;Reserved - Persia Waste;
5589;140;23;130;Reserved - Persia Waste;
5590;12;25;180;Reserved - Baloch Waste;
5591;140;27;230;Reserved - Baloch Waste;
5592;12;29;30;Reserved - Baloch Waste;
5593;140;31;80;Reserved - Persia Waste;
5594;12;33;130;Reserved - Skopje Waste;
5595;141;35;180;Reserved - Bulgaria Waste;
5596;13;37;230;Reserved - Balchui Waste;
5597;141;39;30;Reserved - Persia Waste;
5598;13;41;80;Reserved - Persia Waste;
5599;141;43;130;Reserved - Ohrid Waste;
5600;13;45;180;Reserved - Persia Waste;
5601;141;47;230;Reserved - Ohrid Waste;
5602;14;49;30;Reserved - Bulgaria Waste;
5603;142;51;80;Reserved - Arabia Waste;
5604;14;53;130;Reserved - Tarim Waste;
5605;142;55;180;Reserved - Serbia Waste;
5606;14;57;230;Reserved - Serbia Waste;
5607;142;59;30;Reserved - Japan Waste;
5608;14;61;80;Reserved - Japan Waste;
